SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;OPERATION_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S012;315;40.0;304.16;9.8;0;0;0;14;00:48;46.92;0.0;0.0;46.92;0.0;1.33;1.33;17.5;17;17:00;18;12:40;BERÇO BTP 3;BTP;BERÇO BTP 3;15;23:45;16;01:30;16;01:30;16;19:00;16;20:20;16;21:45
S012;316;37.0;254.87;10.25;0;0;0;14;02:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.25;14;02:50;14;18:25;BERÇO TECON 3;SANTOSBR;BERÇO TECON 1.1;14;02:00;14;02:50;14;02:50;14;14:05;14;14:05;14;15:15
S012;317;42.0;346.98;13.8;1;0;0;14;06:00;3.0;1.08;0.0;4.08;6.75;0.17;6.92;18.666666666666668;14;13:08;15;13:45;BERÇO TECON 2;SANTOSBR;BERÇO TECON 2;14;10:05;14;11:00;14;11:00;15;05:40;15;12:35;15;13:50
S012;318;21.0;139.95;6.9;0;0;0;14;07:15;0.0;0.0;0.0;0.0;0.0;0.42;0.42;26.083333333333332;14;16:57;16;08:13;BERÇO IB BC;AGEO_TERMINAIS;BERÇO IB BC;14;07:15;14;08:35;14;08:35;15;10:40;15;11:05;15;12:45
S012;319;32.0;204.85;7.3;0;0;0;14;07:52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.33333333333333;14;08:00;17;16:37;BERÇO CUTRALE;CUTRALE - GL;BERÇO CUTRALE;14;07:55;14;08:55;14;08:55;17;15:15;17;15:15;17;15:55
S012;320;19.0;88.8;5.0;0;0;0;14;08:30;0.0;0.0;0.0;0.0;0.33;0.0;0.33;28.0;14;08:40;15;12:50;BERÇO SAIPEM 1;SAIPEM;BERÇO SAIPEM 2;14;08:30;14;09:20;14;09:20;15;13:20;15;13:40;15;14:10
S012;321;32.0;182.88;9.0;0;0;0;14;09:30;14.5;0.0;0.0;14.5;0.0;0.0;0.0;24.666666666666668;16;11:03;17;19:10;BERÇO AL 01;TRANSPETRO;BERÇO AL 01;15;00:00;15;01:50;15;01:50;16;02:30;16;02:30;16;04:00
S012;322;30.0;179.9;9.8;0;0;0;14;15:00;20.83;0.0;0.17;21.0;0.0;0.17;0.17;101.83333333333333;14;23:10;19;09:45;BERÇO USIMINAS 3;USIMINAS;BERÇO USIMINAS 3;15;12:00;15;13:55;15;13:55;19;19:45;19;19:55;19;22:10
S012;323;45.0;299.9;11.85;0;0;0;14;17:00;0.0;0.0;1.17;1.17;1.17;0.08;1.25;20.5;14;23:03;15;21:47;BERÇO BTP 2;BTP;BERÇO BTP 3;14;18:10;14;19:35;14;19:35;15;16:05;15;17:20;15;19:05
S012;325;18.0;85.34;4.55;0;0;0;14;17:55;0.0;0.0;0.42;0.42;0.0;0.0;0.0;46.333333333333336;14;18:05;16;16:30;BERÇO SAIPEM 2;SAIPEM;BERÇO SAIPEM 1;14;18:20;14;19:10;14;19:10;16;17:30;16;17:30;16;18:20
S012;326;32.0;225.0;9.3;0;0;0;14;18:00;0.0;0.0;0.25;0.25;3.58;2.0;5.58;36.833333333333336;14;23:20;16;13:36;BERÇO DPW 4;DPW - CGNC;BERÇO DPW 3;14;18:15;14;19:45;14;19:45;16;08:35;16;14:10;16;15:20
S012;327;48.0;299.9;11.8;0;0;0;14;18:30;29.25;0.0;5.92;35.17;0.0;0.58;0.58;29.583333333333332;17;16:30;19;00:25;BERÇO BTP 2;BTP;BERÇO BTP 2;16;05:40;16;07:05;16;07:05;17;12:40;17;13:15;17;15:00
S012;328;25.0;156.53;8.15;0;0;0;14;21:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.58333333333333;14;22:19;18;05:48;BERÇO AL 03;ULTRACARGO;BERÇO AL 03;14;21:00;14;22:30;14;22:30;17;21:05;17;21:05;17;22:55
S012;329;43.0;272.0;10.3;0;0;0;14;21:58;0.0;0.0;0.0;0.0;0.0;2.17;2.17;8.5;14;23:28;15;09:35;BERÇO BTP 3;BTP;BERÇO BTP 2;14;22:00;14;23:25;14;23:25;15;07:55;15;10:05;15;11:50
S012;331;32.0;199.98;6.75;0;0;0;15;01:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.75;15;17:30;17;02:47;BERÇO TIPLAM 3;TIPLAM - GSA - E;BERÇO TIPLAM 2;15;01:00;15;03:25;15;03:25;16;09:10;16;09:10;16;11:05
S012;332;31.0;225.16;9.5;0;0;0;15;05:23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.916666666666667;15;06:25;15;17:10;BERÇO TECON 1.1;SANTOSBR;BERÇO TECON 1.1;15;05:25;15;06:15;15;06:15;15;14:10;15;14:10;15;15:20
S012;333;28.0;186.36;9.9;0;0;0;15;05:36;0.0;0.0;0.0;0.0;0.0;0.25;0.25;13.833333333333334;15;16:30;16;07:39;BERÇO TECON 2;SANTOSBR;BERÇO TECON 1.2;15;05:40;15;06:30;15;06:30;15;20:20;15;20:35;15;21:45
S012;334;38.0;333.33;8.63;0;1;0;15;06:30;0.17;0.0;0.83;1.0;0.0;1.08;1.08;11.583333333333334;15;07:25;15;19:00;BERÇO OUT 2/3;CONCAIS;BERÇO OUT 1;15;07:30;15;08:45;15;08:45;15;20:20;15;21:25;15;22:20
S012;335;32.0;229.0;7.21;0;0;0;15;08:00;0.0;0.0;0.0;0.0;0.0;0.17;0.17;133.58333333333334;15;13:10;21;06:45;BERÇO TGG;TGG;BERÇO TGG;15;08:00;15;09:05;15;09:05;20;22:40;20;22:50;20;23:35
S012;336;43.0;254.96;8.7;0;0;0;15;08:00;112.0;0.0;0.25;112.25;0.0;0.0;0.0;133.08333333333334;21;22:25;27;14:30;BERÇO ARM 39;ADM;BERÇO ARM 39;20;00:15;20;01:15;20;01:15;25;14:20;;;;;;
S012;337;40.0;272.02;11.0;0;0;0;15;09:00;0.0;0.0;0.0;0.0;0.0;1.83;1.83;18.75;16;16:52;17;13:00;BERÇO BTP 3;BTP;BERÇO BTP 2;15;09:00;15;10:25;15;10:25;16;05:10;16;07:00;16;08:45
S012;338;32.0;183.06;6.5;0;0;0;15;09:00;0.0;0.0;0.17;0.17;0.0;0.0;0.0;42.416666666666664;16;05:40;18;03:30;BERÇO IB SP;ADONAI;BERÇO IB SP;15;09:10;15;10:30;15;10:30;17;04:55;17;04:55;17;06:35
S012;340;32.0;228.99;7.1;0;0;0;15;11:00;133.0;0.0;0.0;133.0;0.0;0.0;0.0;126.58333333333333;22;02:40;27;14:35;BERÇO TEG;TEG;BERÇO TEG;21;00:00;21;01:05;21;01:05;26;07:40;;;;;;
S012;341;32.0;259.8;11.0;0;0;0;15;16:00;0.42;0.0;0.0;0.42;0.0;2.83;2.83;10.5;16;11:45;17;02:10;BERÇO DPW 2;DPW - CGC;BERÇO DPW 2;15;16:25;15;17:40;15;17:40;16;04:10;16;07:00;16;08:35
S012;342;38.0;227.95;11.7;0;0;0;15;19:50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.583333333333332;15;20:53;16;18:13;BERÇO TECON 1.2;SANTOSBR;BERÇO TECON 1.2;15;19:50;15;20:40;15;20:40;16;16:15;16;16:15;16;17:25
S012;343;48.0;333.2;11.5;0;0;0;15;20:00;0.0;0.0;0.0;0.0;0.0;0.75;0.75;22.916666666666668;16;11:50;17;12:20;BERÇO TECON 2;SANTOSBR;BERÇO TECON 2;15;20:00;15;20:50;15;20:50;16;19:45;16;20:30;16;21:40
S012;344;37.0;215.4;7.0;0;0;0;15;20:20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;312.0833333333333;15;20:40;29;00:30;BERÇO ARM 35P1;OUTROS_MACUCO;BERÇO ARM 32;15;20:20;15;21:30;15;21:30;28;21:35;;;;;;
S012;348;45.86;334.8;11.5;0;0;0;15;23:48;0.0;0.0;0.0;0.0;0.0;0.08;0.08;21.25;16;16:58;17;18:37;BERÇO DPW 1;DPW - CGC;BERÇO DPW 1;15;23:50;16;01:05;16;01:05;16;22:20;16;22:25;17;00:00
S012;350;24.0;144.09;8.0;0;0;0;16;02:15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.166666666666664;16;10:50;18;22:05;BERÇO IB BC;AGEO_TERMINAIS;BERÇO Ageo I;16;02:15;16;03:35;16;03:35;18;05:45;18;05:45;18;07:25
S012;351;50.0;305.0;8.5;0;1;0;16;05:42;0.08;0.0;0.0;0.08;0.0;2.33;2.33;10.666666666666666;16;06:25;16;17:05;BERÇO ARM 31/32;CONCAIS;BERÇO OUT 1;16;05:50;16;07:05;16;07:05;16;17:45;16;20:05;16;21:00
S012;352;52.0;331.43;8.7;0;1;0;16;06:18;0.0;0.0;0.0;0.0;0.0;2.33;2.33;10.333333333333334;16;07:15;16;17:35;BERÇO OUT 2/3;CONCAIS;BERÇO OUT 2;16;06:20;16;07:35;16;07:35;16;17:55;16;20:15;16;21:10
S012;353;40.0;272.05;9.3;0;0;0;16;10:00;0.0;0.0;1.42;1.42;0.0;0.33;0.33;24.333333333333332;16;19:46;17;21:14;BERÇO TECON 1.2;SANTOSBR;BERÇO TECON 3;16;11:25;16;12:35;16;12:35;17;12:55;17;13:15;17;14:05
S012;354;48.0;330.0;14.5;0;0;0;16;10:48;13.5;0.0;0.0;13.5;0.0;0.75;0.75;33.75;18;16:05;20;04:15;BERÇO DPW 2;DPW - CGC;BERÇO DPW 1;17;00:20;17;01:35;17;01:35;18;11:20;18;12:05;18;13:40
S012;355;17.0;82.3;4.5;0;0;0;16;11:35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;122.16666666666667;16;11:45;21;14:00;BERÇO SAIPEM 1;SAIPEM;BERÇO SAIPEM 2;16;11:35;16;12:25;16;12:25;21;14:35;21;14:35;21;15:05
S012;356;36.0;236.32;9.0;0;0;0;16;12:32;0.0;0.33;0.0;0.33;0.0;0.08;0.08;5.75;16;13:10;17;01:15;BERÇO TEV;BTP;BERÇO BTP 1;16;12:55;16;14:40;16;14:40;16;20:25;16;20:30;16;21:55
S012;357;48.0;299.9;13.1;0;0;0;16;16:36;79.33;0.0;0.08;79.42;0.25;0.25;0.5;36.083333333333336;21;03:21;22;18:42;BERÇO DPW 1;DPW - CGC;BERÇO DPW 2;20;00:05;20;01:20;20;01:20;21;13:25;21;13:55;21;15:30
S012;358;32.0;201.8;10.6;0;0;0;16;17:30;102.5;12.67;0.0;115.17;0.0;0.0;0.0;57.166666666666664;22;11:12;25;02:51;BERÇO DPW 3;DPW - CGNC;BERÇO DPW 4;21;12:40;21;14:10;21;14:10;23;23:20;;;;;;
S012;359;32.0;201.8;9.7;0;0;0;16;18:00;0.0;0.0;0.42;0.42;0.0;0.0;0.0;14.333333333333334;16;21:45;17;18:35;BERÇO ARM 35P2;OUTROS_MACUCO;BERÇO ARM 31;16;18:25;16;19:35;16;19:35;17;09:55;17;09:55;17;10:45
S012;360;38.0;227.95;11.4;0;0;0;16;18:13;0.0;0.92;0.0;0.92;0.0;0.0;0.0;22.0;16;19:22;17;19:42;BERÇO BTP 1;BTP;BERÇO BTP 1;16;19:10;16;20:35;16;20:35;17;18:35;17;18:35;17;20:20
S012;361;40.0;277.32;13.9;0;0;0;16;18:30;0.0;0.5;0.0;0.5;0.0;1.33;1.33;27.25;17;23:52;19;04:28;BERÇO BTP 1;BTP;BERÇO BTP 3;16;19:00;16;20:25;16;20:25;17;23:40;18;01:00;18;02:45
S012;362;18.0;85.34;4.8;0;0;0;16;19:40;0.0;0.0;0.0;0.0;0.0;0.17;0.17;4.166666666666667;16;19:50;17;00:05;BERÇO SAIPEM 2;SAIPEM;BERÇO SAIPEM 3;16;19:40;16;20:30;16;20:30;17;00:40;17;00:50;17;01:20
S012;364;26.0;170.0;9.7;0;0;0;17;02:00;1.33;17.83;0.0;19.17;0.0;2.92;2.92;61.416666666666664;17;05:35;19;20:40;BERÇO AL 04;STOLTHAVEN;BERÇO AL 02;17;21:10;17;22:40;17;22:40;20;12:05;20;15:00;20;16:50
S012;365;48.0;333.2;10.4;0;0;0;17;02:15;0.0;0.0;0.0;0.0;0.0;0.17;0.17;28.083333333333332;17;16:00;19;01:18;BERÇO TECON 2;SANTOSBR;BERÇO TECON 2;17;02:15;17;03:05;17;03:05;18;07:10;18;07:20;18;08:30
S012;366;32.0;199.98;8.99;0;0;0;17;02:30;0.0;0.0;0.25;0.25;0.0;0.0;0.0;23.666666666666668;17;04:00;18;08:55;BERÇO ARM 16/17;TGRAO;BERÇO ARM 19;17;02:45;17;04:05;17;04:05;18;03:45;18;03:45;18;04:45
S012;367;40.0;304.14;10.8;0;0;0;17;02:39;0.0;0.0;0.0;0.0;0.0;2.33;2.33;11.916666666666666;17;12:35;18;02:47;BERÇO DPW 2;DPW - CGC;BERÇO DPW 2;17;02:40;17;03:55;17;03:55;17;15:50;17;18:10;17;19:45
S012;368;44.0;289.59;8.3;0;1;0;17;06:30;0.0;0.0;0.17;0.17;0.0;0.42;0.42;10.666666666666666;17;07:25;17;18:02;BERÇO ARM 25;CONCAIS;BERÇO ARM 25;17;06:40;17;07:55;17;07:55;17;18:35;17;19:00;17;20:15
S012;369;44.0;323.0;8.5;0;1;0;17;07:30;0.0;0.0;0.0;0.0;0.33;1.33;1.67;3.5833333333333335;17;08:30;17;12:05;BERÇO OUT 2/3;CONCAIS;BERÇO OUT 1;17;07:30;17;08:45;17;08:45;17;12:20;17;14:00;17;14:55
S012;370;32.0;216.0;7.1;0;1;0;17;07:30;0.0;0.0;0.5;0.5;0.0;0.58;0.58;8.583333333333334;17;09:00;17;17:35;BERÇO ARM 31;CONCAIS;BERÇO OUT 3;17;08:00;17;09:15;17;09:15;17;17:50;17;18:25;17;19:40
S012;371;48.0;299.18;9.6;0;0;0;17;07:45;2.83;6.5;0.0;9.33;0.0;0.0;0.0;31.583333333333332;18;13:05;19;23:25;BERÇO BTP 3;BTP;BERÇO BTP 1;17;17:05;17;18:50;17;18:50;19;02:25;19;02:25;19;03:50
S012;372;25.0;156.53;8.5;0;0;0;17;08:15;0.0;0.0;0.25;0.25;0.0;0.0;0.0;20.166666666666668;18;08:30;19;09:40;BERÇO AL 03;ULTRACARGO;BERÇO AL 04;17;08:30;17;10:20;17;10:20;18;06:30;18;06:30;18;08:00
S012;373;49.0;299.93;10.55;0;0;0;17;09:54;38.08;0.0;0.0;38.08;0.0;0.0;0.0;8.75;20;02:24;20;16:57;BERÇO TECON 3;SANTOSBR;BERÇO TECON 3;19;00:00;19;00:50;19;00:50;19;09:35;19;09:35;19;10:45
S012;374;48.0;329.8;14.5;0;0;0;17;10:00;2.0;0.0;0.0;2.0;0.0;0.33;0.33;23.833333333333332;18;01:48;19;02:19;BERÇO TECON 3;SANTOSBR;BERÇO TECON 1.2;17;12:00;17;12:50;17;12:50;18;12:40;18;13:00;18;14:10
S012;375;44.0;323.0;8.5;0;1;0;17;12:05;0.58;0.0;0.0;0.58;0.0;0.08;0.08;5.583333333333333;17;12:05;17;17:40;BERÇO OUT 2/3;CONCAIS;BERÇO OUT 2;17;12:40;17;13:55;17;13:55;17;19:30;17;19:35;17;20:30
S012;376;32.0;293.97;9.9;0;0;0;17;14:54;9.08;0.0;0.0;9.08;0.0;0.0;0.0;11.583333333333334;19;08:36;19;23:25;BERÇO TECON 2;SANTOSBR;BERÇO TECON 3;18;00:00;18;00:50;18;00:50;18;12:25;18;12:25;18;13:35
S012;377;32.0;199.98;6.79;0;0;0;17;17:00;0.0;0.0;0.0;0.0;0.0;9.42;9.42;65.25;18;18:42;21;14:14;BERÇO TIPLAM 3;TIPLAM - GSA - E;BERÇO TIPLAM 2;17;17:00;17;19:25;17;19:25;20;12:40;20;22:05;21;00:00
S012;378;30.0;218.45;8.65;0;0;0;17;18:00;0.0;0.0;0.0;0.0;0.0;2.5;2.5;21.166666666666668;18;00:18;19;01:47;BERÇO TECON 1.2;SANTOSBR;BERÇO TECON 1.1;17;18:00;17;18:50;17;18:50;18;16:00;18;18:30;18;19:40
S012;379;32.0;201.8;10.56;0;0;0;17;18:35;0.0;0.0;2.08;2.08;0.0;0.0;0.0;41.5;17;18:55;20;12:55;BERÇO ARM 34;OUTROS_LIBRA;BERÇO ARM 34;17;20:40;17;21:50;17;21:50;19;15:20;19;15:20;19;16:10
S012;380;33.0;196.3;7.9;0;0;0;17;20:24;0.0;0.0;0.92;0.92;0.0;0.0;0.0;96.58333333333333;18;02:42;22;07:42;BERÇO DPW 3;DPW - CGNC;BERÇO DPW 3;17;21:20;17;22:50;17;22:50;21;23:25;;;;;;
S012;381;32.0;179.9;8.3;0;0;1;17;22:00;0.0;0.0;2.25;2.25;0.0;0.08;0.08;36.416666666666664;17;23:35;19;15:20;BERÇO TEV;TEV;BERÇO TEV;18;00:15;18;01:30;18;01:30;19;13:55;19;14:00;19;14:55
S012;382;32.0;229.0;7.3;0;0;0;18;00:45;0.0;0.0;0.0;0.0;0.0;0.67;0.67;44.75;18;02:10;20;04:10;BERÇO CUTRALE;CUTRALE - GSA - E;BERÇO CUTRALE;18;00:45;18;01:45;18;01:45;19;22:30;19;23:10;19;23:50
S012;383;51.0;336.0;9.4;0;0;0;18;06:52;65.08;12.5;0.0;77.58;0.0;0.0;0.0;42.5;22;23:30;24;22:14;BERÇO DPW 1;DPW - CGC;BERÇO DPW 2;21;12:30;21;14:05;21;14:05;23;08:35;;;;;;
S012;384;30.0;222.15;8.9;0;0;0;18;10:12;0.0;0.0;0.0;0.0;0.0;0.08;0.08;8.75;19;09:10;19;21:40;BERÇO TECON 3;SANTOSBR;BERÇO TECON 2;18;10:15;18;11:05;18;11:05;18;19:50;18;19:55;18;21:05
S012;386;40.0;182.9;8.3;0;0;0;18;10:20;0.5;50.25;0.0;50.75;0.0;0.0;0.0;31.666666666666668;18;12:20;20;04:30;BERÇO AL 01;TRANSPETRO;BERÇO AL 01;20;13:05;20;14:55;20;14:55;21;22:35;;;;;;
S012;387;32.0;183.06;8.25;0;0;0;18;15:30;8.5;41.33;0.0;49.83;0.0;0.0;0.0;25.5;20;07:48;22;08:27;BERÇO AL 01;TRANSPETRO;BERÇO AL 02;20;17:20;20;19:10;20;19:10;21;20:40;21;20:40;21;22:10
S012;389;30.0;208.85;11.3;0;0;0;18;16:04;0.0;0.17;0.0;0.17;0.0;0.0;0.0;10.083333333333334;19;09:20;19;21:56;BERÇO DPW 1;DPW - CGC;BERÇO DPW 1;18;16:15;18;17:30;18;17:30;19;03:35;19;03:35;19;05:10
S012;390;25.0;156.53;10.9;0;0;0;18;17:24;0.0;0.0;0.0;0.0;0.0;0.08;0.08;31.25;19;11:45;21;03:17;BERÇO AL 03;OUTROS_ALAMOA;BERÇO AL 03;18;17:25;18;18:55;18;18:55;20;02:10;20;02:15;20;04:05
S012;391;32.0;190.0;6.3;0;0;0;18;17:58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.33333333333333;18;18:40;22;17:05;BERÇO ARM 38;OUTROS_PONTA;BERÇO ARM 38;18;18:00;18;19:00;18;19:00;22;13:20;;;;;;
S012;392;36.0;210.0;7.6;0;0;0;18;19:36;0.0;0.0;1.5;1.5;0.0;0.17;0.17;60.0;19;11:54;22;03:25;BERÇO DPW 4;DPW - CGNC;BERÇO DPW 4;18;21:10;18;22:40;18;22:40;21;10:40;21;10:50;21;12:00
S012;393;32.0;225.0;8.19;0;0;0;18;21:36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;188.91666666666666;19;07:15;27;06:14;BERÇO ARM 35P2;OUTROS_MACUCO;BERÇO ARM 35P1;18;21:40;18;22:45;18;22:45;26;19:40;;;;;;
S012;394;45.0;299.9;11.6;0;0;0;19;01:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.083333333333332;19;09:55;20;13:13;BERÇO BTP 2;BTP;BERÇO BTP 1;19;01:00;19;02:45;19;02:45;20;03:50;20;03:50;20;05:15
S012;396;37.0;256.07;10.1;0;0;0;19;07:12;0.0;0.0;0.0;0.0;0.0;0.5;0.5;14.166666666666666;20;03:15;20;20:40;BERÇO TECON 2;SANTOSBR;BERÇO TECON 1.2;19;07:15;19;08:05;19;08:05;19;22:15;19;22:45;19;23:55
S012;397;43.0;270.9;12.3;0;0;0;19;11:46;12.17;26.33;7.33;45.83;0.0;0.0;0.0;17.833333333333332;21;18:39;22;14:36;BERÇO DPW 2;DPW - CGC;BERÇO DPW 1;21;09:40;21;10:55;21;10:55;22;04:45;;;;;;
S012;398;30.0;222.14;8.1;0;0;0;19;12:30;11.5;0.0;0.17;11.67;0.0;0.0;0.0;5.75;21;22:30;22;07:44;BERÇO TECON 2;SANTOSBR;BERÇO TECON 3;20;00:10;20;01:20;20;01:20;20;07:05;20;07:05;20;07:55
S012;399;28.0;174.38;7.2;0;0;0;19;14:00;0.0;15.33;0.0;15.33;0.0;0.0;0.0;64.66666666666667;20;02:23;23;02:54;BERÇO AL 04;STOLTHAVEN;BERÇO AL 03;20;05:20;20;06:50;20;06:50;22;23:30;;;;;;
S012;400;28.0;179.99;6.37;0;0;0;19;15:18;8.67;0.0;0.0;8.67;0.0;0.0;0.0;151.83333333333334;21;19:12;28;08:15;BERÇO TIPLAM 3;TIPLAM - GSA - E;BERÇO TIPLAM 3;20;00:00;20;02:25;20;02:25;26;10:15;;;;;;
S012;403;18.0;116.9;4.5;0;0;0;19;17:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.416666666666664;19;18:35;22;14:35;BERÇO IB SP;AGEO_TERMINAIS;BERÇO IB SP;19;17:30;19;19:10;19;19:10;22;01:35;;;;;;
S012;404;26.0;170.0;9.2;0;0;0;19;20:40;0.0;0.0;1.83;1.83;0.17;0.08;0.25;37.833333333333336;19;21:25;21;19:15;BERÇO IB BC;AGEO_TERMINAIS;BERÇO Ageo I;19;22:30;19;23:50;19;23:50;21;13:40;21;13:55;21;15:35
S012;405;22.0;119.9;7.3;0;0;0;19;21:00;0.0;0.0;0.42;0.42;0.0;0.0;0.0;79.58333333333333;20;04:19;24;09:05;BERÇO Ageo I;AGEO_TERMINAIS;BERÇO IB OE;19;21:25;19;23:05;19;23:05;23;06:40;;;;;;
S012;406;48.0;330.0;14.25;0;0;0;20;00:30;0.17;0.0;0.08;0.25;0.0;0.0;0.0;27.166666666666668;20;15:10;21;23:25;BERÇO BTP 2;BTP;BERÇO BTP 2;20;00:45;20;02:10;20;02:10;21;05:20;21;05:20;21;07:05
S012;407;48.0;299.92;13.95;0;0;0;20;01:15;0.0;0.0;0.0;0.0;0.0;1.83;1.83;36.083333333333336;20;02:43;21;15:27;BERÇO BTP 3;BTP;BERÇO BTP 3;20;01:15;20;02:40;20;02:40;21;14:45;21;16:35;21;18:20
S012;408;32.0;197.0;8.8;0;0;0;20;01:20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;175.5;20;02:43;27;12:16;BERÇO CS 01;OUTROS_SABOO;BERÇO CS 01;20;01:20;20;02:40;20;02:40;27;10:10;;;;;;
S012;410;32.0;214.0;8.86;0;0;0;20;04:00;0.0;1.5;0.0;1.5;0.0;0.5;0.5;33.333333333333336;20;07:50;21;22:10;BERÇO VAL;BTP;BERÇO BTP 1;20;05:30;20;07:15;20;07:15;21;16:35;21;17:05;21;18:30
S012;411;30.0;179.99;6.9;0;0;0;20;04:18;0.0;0.0;1.25;1.25;0.0;0.0;0.0;64.66666666666667;20;08:20;23;08:39;BERÇO ARM 30;ELDORADO;BERÇO ARM 31;20;05:35;20;06:45;20;06:45;22;23:25;;;;;;
S012;412;32.0;194.87;8.9;0;0;0;20;06:00;0.0;0.0;0.08;0.08;0.0;0.0;0.0;27.5;20;08:01;21;14:18;BERÇO DPW 2;DPW - CGC;BERÇO DPW 1;20;06:05;20;07:20;20;07:20;21;10:50;21;10:50;21;12:25
S012;413;26.0;170.0;7.35;0;0;0;20;08:02;0.0;0.0;0.08;0.08;0.0;0.0;0.0;44.75;20;08:36;22;11:37;BERÇO CUTRALE;CUTRALE - GL;BERÇO CUTRALE;20;08:10;20;09:10;20;09:10;22;05:55;;;;;;
S012;414;48.0;337.0;12.0;0;0;0;20;08:30;0.0;19.17;0.0;19.17;0.0;0.0;0.0;23.083333333333332;21;22:30;23;02:50;BERÇO BTP 3;BTP;BERÇO BTP 2;21;03:40;21;05:25;21;05:25;22;04:30;;;;;;
S012;415;24.0;146.5;9.7;0;0;0;20;09:06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.666666666666664;21;14:20;23;13:47;BERÇO IB OE;AGEO_TERMINAIS;BERÇO IB BC;20;09:10;20;10:30;20;10:30;21;21:10;21;21:10;21;22:50
S012;417;37.0;255.0;10.5;0;0;0;20;12:30;0.0;0.0;0.75;0.75;0.0;0.0;0.0;11.416666666666666;20;22:45;21;14:07;BERÇO TECON 2;SANTOSBR;BERÇO TECON 1.1;20;13:15;20;14:05;20;14:05;21;01:30;21;01:30;21;02:40
S012;418;32.0;179.95;9.23;0;0;0;20;14:45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;258.9166666666667;20;16:35;31;16:45;BERÇO ARM 33;OUTROS_MACUCO;BERÇO ARM 33;20;14:45;20;15:35;20;15:35;31;10:30;;;;;;
S012;420;25.0;182.47;8.7;0;0;0;20;17:00;0.0;0.0;0.0;0.0;0.0;1.33;1.33;14.75;20;18:55;21;15:24;BERÇO TECON 1.2;SANTOSBR;BERÇO TECON 2;20;17:00;20;17:50;20;17:50;21;08:35;21;09:55;21;11:05
S012;422;19.0;88.8;5.3;0;0;0;20;20:55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.666666666666664;20;21:05;22;16:50;BERÇO SAIPEM 2;SAIPEM;BERÇO SAIPEM 1;20;20:55;20;21:45;20;21:45;22;17:25;;;;;;
S012;423;36.0;228.41;7.05;0;0;0;20;21:53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128.83333333333334;20;22:45;26;13:05;BERÇO ARM 37;AUTORIDADE_PONTA;BERÇO ARM 37;20;21:55;20;22:55;20;22:55;26;07:45;;;;;;
S012;424;51.0;335.9;13.3;0;0;0;21;00:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.833333333333332;21;02:30;21;23:40;BERÇO TECON 3;SANTOSBR;BERÇO TECON 3;21;00:30;21;01:20;21;01:20;21;20:10;21;20:10;21;21:20
S012;425;21.0;134.75;7.1;0;0;0;21;03:40;0.25;11.75;0.0;12.0;0.0;0.0;0.0;46.083333333333336;21;22:05;24;09:30;BERÇO IB BC;AGEO_TERMINAIS;BERÇO Ageo I;21;15:40;21;17:00;21;17:00;23;15:05;;;;;;
S012;426;23.0;161.12;7.6;0;0;0;21;04:45;0.0;0.0;2.42;2.42;0.0;0.0;0.0;39.083333333333336;21;06:03;23;02:00;BERÇO AL 03;OUTROS_ALAMOA;BERÇO AL 04;21;07:10;21;08:40;21;08:40;22;23:45;;;;;;
