SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H;CARGO
11032026_CPLEX_2SemDragagem2030;3625;23.0;245.0;9.75;0;0;0;4;2:05;21.92;0.0;0.33;22.25;0.33;0.0;0.33;2.59;15.61;18.58;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 1.2;5;0:20;5;1:35;5;3:25;5;19:05;5.0;20:10;5.0;21:20;3000
11032026_CPLEX_2SemDragagem2030;3626;23.0;265.0;9.25;0;0;0;4;2:04;31.17;22.58;1.58;55.33;0.0;1.58;1.58;1.92;15.61;19.17;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 2;6;9:25;6;10:40;6;11:50;7;3:30;7.0;5:50;7.0;7:00;3000
11032026_CPLEX_2SemDragagem2030;3627;23.0;315.0;9.75;0;0;0;4;2:04;54.75;18.92;1.58;75.25;0.0;0.17;0.17;2.79;21.3;24.25;;;;;;SANTOSBR;CGC;POST-PANAMAXI;BERÇO TECON 2;7;5:20;7;6:35;7;8:37;8;5:55;8.0;6:50;8.0;8:00;4000
11032026_CPLEX_2SemDragagem2030;3628;43.0;339.0;14.0;0;0;0;4;2:04;101.58;19.42;1.58;122.58;13.0;0.17;13.17;3.11;25.92;42.25;;;;;;SANTOSBR;CGC;POST-PANAMAXII;BERÇO TECON 3;9;4:40;9;5:55;9;8:16;10;10:15;11.0;0:10;11.0;1:20;6000
11032026_CPLEX_2SemDragagem2030;3629;23.0;225.0;0.0;0;0;0;4;0:00;28.25;59.08;0.0;87.33;0.0;0.0;0.0;1.75;78.07;79.83;;;;;;TEG;GSA - E;PANAMAX;BERÇO TEG;7;15:20;7;16:30;7;17:30;10;23:35;11.0;0:20;11.0;1:05;70000
11032026_CPLEX_2SemDragagem2030;3630;23.0;225.0;0.0;0;0;0;4;0:01;90.67;124.0;0.0;214.67;0.0;1.0;1.0;4.91;111.09;117.0;;;;;;TES;GSA - E;PANAMAX;BERÇO ARM 38;12;22:45;12;23:50;13;3:59;17;19:05;17.0;20:50;17.0;21:30;70000
11032026_CPLEX_2SemDragagem2030;3631;23.0;225.0;0.0;0;0;0;4;2:05;0.0;0.67;0.0;0.67;0.0;0.92;0.92;6.2;39.92;47.08;;;;;;TGG;GSA - E;PANAMAX;BERÇO TGG;4;2:45;4;3:55;4;9:22;6;1:20;6.0;3:00;6.0;3:45;70000
11032026_CPLEX_2SemDragagem2030;3632;23.0;225.0;0.0;0;0;0;4;2:05;11.5;41.08;0.0;52.58;0.0;2.25;2.25;4.9;39.92;47.08;;;;;;TGG;GSA - E;PANAMAX;BERÇO TGG;6;6:40;6;7:50;6;11:59;8;3:55;8.0;6:55;8.0;7:40;70000
11032026_CPLEX_2SemDragagem2030;3633;23.0;225.0;0.0;0;0;0;4;0:00;23.92;67.5;0.0;91.42;0.0;0.0;0.0;4.36;62.19;66.58;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 3;7;19:25;7;21:55;8;1:31;10;15:45;10.0;16:30;10.0;18:25;70000
11032026_CPLEX_2SemDragagem2030;3634;23.0;225.0;7.75;0;0;0;4;0:01;7.25;34.58;0.0;41.83;0.5;1.5;2.0;8.91;104.45;115.42;;;;;;TIPLAM - GSM - I;GSM - I;PANAMAX;BERÇO TIPLAM 1;5;17:55;5;19:55;6;4:04;10;12:35;10.0;15:20;10.0;17:45;70000
11032026_CPLEX_2SemDragagem2030;3635;23.0;185.0;0.0;0;0;0;4;5:10;1.92;11.83;0.0;13.75;1.5;11.33;12.83;0.75;62.88;76.5;;;;;;VOPAK;GL;MRMEDIUMRANGE;BERÇO AL 03;4;18:55;4;20:50;4;20:50;7;11:45;8.0;1:20;8.0;2:50;35000
11032026_CPLEX_2SemDragagem2030;3636;23.0;225.0;0.0;0;0;0;4;0:01;9.5;23.75;0.0;33.25;0.0;1.5;1.5;2.27;55.1;58.92;;;;;;XXXIX;GSA - E;PANAMAX;BERÇO ARM 37;5;9:20;5;10:25;5;11:56;7;19:05;7.0;21:20;7.0;22:00;70000
11032026_CPLEX_2SemDragagem2030;3637;19.0;87.9;5.0;0;0;0;4;10:25;0.0;0.0;0.0;0.0;0.0;0.58;0.58;0.83;70.0;71.42;;;;;;SAIPEM;CGNC;HANDYSIZE;BERÇO SAIPEM 1;4;10:25;4;11:20;4;11:24;7;9:25;7.0;10:45;7.0;11:15;0
11032026_CPLEX_2SemDragagem2030;3638;18.0;85.34;4.6;0;0;0;4;11:15;0.75;2.0;0.0;2.75;0.0;0.0;0.0;0.83;53.67;54.5;;;;;;SAIPEM;CGNC;HANDYSIZE;BERÇO SAIPEM 2;4;14:00;4;14:55;4;14:59;6;20:40;6.0;21:25;6.0;21:55;0
11032026_CPLEX_2SemDragagem2030;3639;23.0;225.0;0.0;0;0;0;5;5:08;0.0;0.33;0.0;0.33;0.0;0.42;0.42;2.94;51.12;54.5;;;;;;ADM;GSA - E;PANAMAX;BERÇO ARM 39;5;5:30;5;6:35;5;8:46;7;11:55;7.0;13:05;7.0;13:45;70000
11032026_CPLEX_2SemDragagem2030;3640;23.0;185.0;0.0;0;0;0;5;3:08;0.0;1.58;0.0;1.58;0.0;0.42;0.42;1.36;64.43;66.25;;;;;;AGEO_TERMINAIS;GL;MRMEDIUMRANGE;BERÇO Ageo I;5;4:45;5;6:30;5;7:06;7;23:35;8.0;0:45;8.0;2:05;35000
11032026_CPLEX_2SemDragagem2030;3641;23.0;245.0;10.75;0;0;0;5;2:08;1.83;9.08;0.0;10.92;0.0;0.08;0.08;1.59;14.7;16.42;;;;;;BTP;CGC;PANAMAX;BERÇO BTP 1;5;13:05;5;14:55;5;15:45;6;6:30;6.0;7:20;6.0;9:05;3000
11032026_CPLEX_2SemDragagem2030;3642;23.0;295.0;11.75;0;0;0;5;4:13;23.33;8.42;0.0;31.75;0.0;0.17;0.17;1.87;20.66;22.75;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 2;6;12:00;6;13:50;6;14:57;7;11:40;7.0;12:35;7.0;14:20;4000
11032026_CPLEX_2SemDragagem2030;3643;43.0;339.0;14.0;0;0;0;5;4:13;56.08;1.33;1.0;58.42;7.0;0.0;7.0;3.54;23.63;34.17;;;;;;BTP;CGC;POST-PANAMAXII;BERÇO BTP 3;7;14:40;7;16:30;7;19:17;8;18:55;9.0;2:40;9.0;4:25;6000
11032026_CPLEX_2SemDragagem2030;3644;23.0;225.0;0.0;0;0;0;5;8:18;184.17;228.83;7.25;420.25;0.0;0.08;0.08;5.75;68.98;74.83;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 12A;22;20:35;22;22:05;23;3:05;26;0:05;26.0;0:55;26.0;2:00;70000
11032026_CPLEX_2SemDragagem2030;3645;23.0;195.0;0.0;0;0;0;5;6:20;31.25;132.58;0.08;163.92;0.25;0.0;0.25;4.56;39.48;44.33;;;;;;COPESUCAR;GSA - E;HANDYMAX;BERÇO ARM 20/21;12;2:15;12;3:40;12;7:28;13;23:00;14.0;0:00;14.0;1:00;45000
11032026_CPLEX_2SemDragagem2030;3646;23.0;155.0;0.0;0;0;0;5;8:15;10.17;18.58;0.0;28.75;0.0;0.0;0.0;13.23;50.09;63.33;;;;;;CUTRALE - GL;GL;GPGENERALPURPOSE;BERÇO CUTRALE;6;13:00;6;14:05;7;2:33;9;4:40;9.0;5:25;9.0;6:05;18000
11032026_CPLEX_2SemDragagem2030;3647;23.0;175.0;0.0;0;0;0;5;8:15;18.42;77.25;0.0;95.67;0.0;0.17;0.17;29.59;57.8;87.58;;;;;;CUTRALE - GL;GL;MRMEDIUMRANGE;BERÇO CUTRALE;9;7:55;9;9:00;10;13:50;12;23:40;13.0;0:35;13.0;1:15;35000
11032026_CPLEX_2SemDragagem2030;3648;23.0;185.0;8.75;0;0;0;5;4:11;0.0;0.0;0.75;0.75;3.58;1.25;4.83;2.06;13.38;20.33;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 2;5;5:00;5;6:40;5;7:58;5;21:25;6.0;3:00;6.0;4:35;1000
11032026_CPLEX_2SemDragagem2030;3649;23.0;275.0;9.75;0;0;0;5;4:11;9.42;14.92;1.58;25.92;0.0;0.67;0.67;3.75;17.86;22.33;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 1;6;6:10;6;7:30;6;10:30;7;4:25;7.0;5:50;7.0;7:25;3000
11032026_CPLEX_2SemDragagem2030;3650;23.0;255.0;10.25;0;0;0;5;6:14;9.92;9.83;0.0;19.75;0.0;0.08;0.08;3.05;17.86;21.0;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 2;6;2:00;6;3:40;6;5:58;6;23:50;7.0;0:40;7.0;2:15;3000
11032026_CPLEX_2SemDragagem2030;3651;23.0;255.0;10.25;0;0;0;5;6:14;13.25;28.5;0.0;41.75;0.0;0.58;0.58;2.09;17.86;20.58;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 2;7;0:00;7;1:40;7;3:00;7;20:55;7.0;22:15;7.0;23:50;3000
11032026_CPLEX_2SemDragagem2030;3652;23.0;295.0;10.75;0;0;0;5;4:09;0.0;0.0;0.0;0.0;0.0;1.5;1.5;2.25;21.93;25.75;;;;;;DPW - CGC;CGC;POST-PANAMAXI;BERÇO DPW 1;5;4:10;5;5:30;5;7:00;6;5:00;6.0;7:15;6.0;8:50;4000
11032026_CPLEX_2SemDragagem2030;3653;36.0;225.0;0.0;0;0;0;5;5:12;0.0;1.25;0.0;1.25;0.0;1.17;1.17;13.47;64.0;78.67;;;;;;DPW - CGNC;CGNC;NAVIOCARGAGERAL;BERÇO DPW 4;5;6:30;5;8:05;5;20:48;8;12:50;8.0;14:45;8.0;15:55;55000
11032026_CPLEX_2SemDragagem2030;3654;23.0;225.0;0.0;0;0;0;5;6:13;21.33;36.67;0.0;58.0;0.0;0.0;0.0;7.05;53.25;60.33;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 19;7;16:15;7;17:40;7;23:58;10;5:15;10.0;6:00;10.0;7:00;70000
11032026_CPLEX_2SemDragagem2030;3655;23.0;185.0;9.25;0;0;0;5;5:14;20.5;0.0;0.5;21.0;0.0;0.0;0.0;2.4;16.8;19.25;;;;;;SANTOSBR;CGC;FULLYCELLULAR;BERÇO TECON 1.1;6;2:15;6;3:30;6;5:09;6;22:00;6.0;22:45;6.0;23:55;1000
11032026_CPLEX_2SemDragagem2030;3656;23.0;275.0;9.75;0;0;0;5;4:09;26.58;51.92;0.0;78.5;0.0;0.0;0.0;2.11;15.61;17.75;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 3;8;10:40;8;11:55;8;13:16;9;4:55;9.0;5:40;9.0;6:50;3000
11032026_CPLEX_2SemDragagem2030;3657;23.0;305.0;11.25;0;0;0;5;5:14;45.25;29.83;0.0;75.08;0.0;0.0;0.0;2.48;21.3;23.83;;;;;;SANTOSBR;CGC;POST-PANAMAXI;BERÇO TECON 2;8;8:20;8;9:35;8;11:18;9;8:40;9.0;9:25;9.0;10:35;4000
11032026_CPLEX_2SemDragagem2030;3658;23.0;225.0;0.0;0;0;0;5;6:13;13.67;19.5;0.0;33.17;0.0;0.0;0.0;0.94;88.35;89.33;;;;;;TEAG;GSA - E;PANAMAX;BERÇO TEAG;6;15:25;6;16:35;6;16:46;10;9:10;10.0;9:55;10.0;10:40;70000
11032026_CPLEX_2SemDragagem2030;3659;23.0;175.0;9.25;0;0;0;5;1:05;9.5;32.83;0.0;42.33;0.0;0.0;0.0;17.96;50.86;68.83;;;;;;TERMAG;GSM - I;HANDYSIZE;BERÇO TERMAG;6;19:25;6;20:15;7;13:27;9;16:20;9.0;17:05;9.0;18:10;35000
11032026_CPLEX_2SemDragagem2030;3660;23.0;195.0;8.75;0;0;1;5;5:15;10.75;20.42;0.08;31.25;0.0;0.17;0.17;1.81;20.97;23.0;;;;;;TEV;RORO;CARGARO-RO;BERÇO TEV;6;12:30;6;13:50;6;14:53;7;11:55;7.0;12:50;7.0;14:05;1500
11032026_CPLEX_2SemDragagem2030;3661;23.0;235.0;8.25;0;0;1;5;5:13;0.0;3.83;0.0;3.83;0.0;0.17;0.17;4.19;19.52;23.92;;;;;;TEV;RORO;LARGEPCTC;BERÇO TEV;5;9:05;5;10:25;5;13:51;6;9:25;6.0;10:20;6.0;11:35;5000
11032026_CPLEX_2SemDragagem2030;3662;23.0;225.0;0.0;0;0;0;5;6:12;13.83;61.17;0.0;75.0;0.0;0.08;0.08;3.51;39.92;43.58;;;;;;TGG;GSA - E;PANAMAX;BERÇO TGG;8;9:15;8;10:25;8;13:10;10;5:10;10.0;6:00;10.0;6:45;70000
11032026_CPLEX_2SemDragagem2030;3663;23.0;225.0;0.0;0;0;0;5;4:15;27.33;64.42;0.0;91.75;0.0;0.67;0.67;8.49;62.19;71.42;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 2;9;0:00;9;2:30;9;10:14;12;0:30;12.0;1:55;12.0;3:50;70000
11032026_CPLEX_2SemDragagem2030;3664;23.0;245.0;0.0;0;0;0;5;6:12;0.0;0.0;0.0;0.0;0.75;5.83;6.58;2.82;48.22;57.67;;;;;;TRANSPETRO;GL;LR1LONGRANGE1;BERÇO AL 01;5;6:15;5;8:10;5;10:14;7;10:30;7.0;17:50;7.0;19:20;60000
11032026_CPLEX_2SemDragagem2030;3665;23.0;175.0;0.0;0;0;0;5;4:15;0.0;0.25;0.0;0.25;1.5;7.83;9.33;45.01;90.66;145.0;;;;;;USIMINAS;CGNC;HANDYSIZE;BERÇO USIMINAS 4;5;4:30;5;6:50;7;3:05;10;21:45;11.0;7:50;11.0;9:45;35000
11032026_CPLEX_2SemDragagem2030;3666;23.0;175.0;9.25;0;0;0;5;8:18;0.0;0.0;0.0;0.0;0.0;3.92;3.92;0.75;62.88;67.58;;;;;;VOPAK;GL;MRMEDIUMRANGE;BERÇO AL 02;5;8:20;5;9:55;5;9:55;8;0:50;8.0;5:30;8.0;7:20;35000
11032026_CPLEX_2SemDragagem2030;3667;23.0;225.0;0.0;0;0;0;5;6:12;26.5;37.33;0.0;63.83;0.0;0.83;0.83;0.83;55.1;56.83;;;;;;XXXIX;GSA - E;PANAMAX;BERÇO ARM 37;7;22:05;7;23:10;7;23:14;10;6:25;10.0;8:00;10.0;8:40;70000
11032026_CPLEX_2SemDragagem2030;3668;17.0;75.2;4.1;0;0;0;5;10:20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.92;11.17;12.08;;;;;;SAIPEM;CGNC;HANDYSIZE;BERÇO SAIPEM 3;5;10:20;5;11:15;5;11:25;5;22:35;5.0;23:20;5.0;23:50;0
11032026_CPLEX_2SemDragagem2030;3669;23.0;225.0;0.0;0;0;0;6;8:16;14.92;17.5;0.0;32.42;0.0;0.17;0.17;3.97;51.12;55.25;;;;;;ADM;GSA - E;PANAMAX;BERÇO ARM 39;7;16:45;7;17:50;7;21:03;10;0:10;10.0;1:05;10.0;1:45;70000
11032026_CPLEX_2SemDragagem2030;3670;36.0;225.0;0.0;0;0;0;6;10:24;1.25;4.42;0.0;5.67;0.0;0.42;0.42;0.82;99.66;100.92;;;;;;BRACELL;CGNC;NAVIOCARGAGERAL;BERÇO ARM 35P2;6;16:05;6;17:20;6;17:24;10;21:05;10.0;22:15;10.0;23:05;55000
11032026_CPLEX_2SemDragagem2030;3671;23.0;185.0;9.75;0;0;0;6;1:22;10.83;82.75;0.0;93.58;0.0;1.17;1.17;5.96;131.03;138.17;;;;;;BUNGE;GSA - I;HANDYMAX;BERÇO ARM 30;9;23:00;9;23:55;10;5:07;15;16:10;15.0;18:05;15.0;19:15;45000
11032026_CPLEX_2SemDragagem2030;3672;23.0;225.0;0.0;0;0;0;6;10:23;174.92;247.0;7.25;429.17;0.0;0.0;0.0;2.38;68.98;71.42;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 13/14;24;7:35;24;9:05;24;10:42;27;7:45;27.0;8:30;27.0;9:35;70000
11032026_CPLEX_2SemDragagem2030;3673;23.0;195.0;0.0;0;0;0;6;8:27;40.0;146.25;0.0;186.25;1.0;1.08;2.08;2.23;39.48;43.83;;;;;;COPESUCAR;GSA - E;HANDYMAX;BERÇO ARM 20/21;14;2:45;14;4:10;14;5:38;15;21:10;16.0;0:00;16.0;1:00;45000
11032026_CPLEX_2SemDragagem2030;3674;23.0;225.0;0.0;0;0;0;6;8:27;128.33;104.5;0.0;232.83;19.5;0.33;19.83;2.89;58.85;81.58;;;;;;COPESUCAR;GSA - E;PANAMAX;BERÇO ARM 20/21;16;1:20;16;2:45;16;4:53;18;15:45;19.0;12:20;19.0;13:20;70000
11032026_CPLEX_2SemDragagem2030;3675;23.0;215.0;9.75;0;0;0;6;9:25;16.25;19.0;0.0;35.25;0.0;0.0;0.0;2.87;13.38;16.25;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 2;7;20:40;7;22:20;8;0:27;8;13:50;8.0;14:35;8.0;16:10;1000
11032026_CPLEX_2SemDragagem2030;3676;23.0;215.0;9.75;0;0;0;6;9:25;38.58;5.42;0.0;44.0;1.33;1.42;2.75;2.86;13.38;19.0;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 3;8;5:25;8;7:00;8;9:06;8;22:30;9.0;2:00;9.0;3:10;1000
11032026_CPLEX_2SemDragagem2030;3677;23.0;255.0;10.75;0;0;0;6;8:22;2.67;17.92;0.0;20.58;0.0;4.67;4.67;1.74;17.86;24.33;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 1;7;5:00;7;6:20;7;7:19;8;1:15;8.0;6:40;8.0;8:15;3000
11032026_CPLEX_2SemDragagem2030;3678;23.0;255.0;10.75;0;0;0;6;8:21;3.17;16.75;0.0;19.92;0.0;0.0;0.0;1.48;17.86;19.33;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 3;7;4:20;7;5:55;7;6:38;8;0:30;8.0;1:15;8.0;2:25;3000
11032026_CPLEX_2SemDragagem2030;3679;23.0;305.0;11.75;0;0;0;6;9:25;38.58;9.0;0.0;47.58;1.5;0.67;2.17;2.19;21.93;26.33;;;;;;DPW - CGC;CGC;POST-PANAMAXI;BERÇO DPW 1;8;9:00;8;10:20;8;11:46;9;9:45;9.0;12:40;9.0;14:15;4000
11032026_CPLEX_2SemDragagem2030;3680;23.0;295.0;12.25;0;0;0;6;10:27;44.08;29.42;0.0;73.5;0.42;1.25;1.67;2.73;21.93;26.33;;;;;;DPW - CGC;CGC;POST-PANAMAXI;BERÇO DPW 1;9;12:00;9;13:20;9;15:18;10;13:15;10.0;15:40;10.0;17:15;4000
11032026_CPLEX_2SemDragagem2030;3681;43.0;339.0;14.0;0;0;0;6;8:22;43.08;9.83;0.0;52.92;26.08;0.0;26.08;3.1;27.82;57.0;;;;;;DPW - CGC;CGC;POST-PANAMAXII;BERÇO DPW 2;8;13:20;8;15:00;8;17:21;9;21:10;11.0;0:00;11.0;1:35;6000
11032026_CPLEX_2SemDragagem2030;3682;36.0;225.0;0.0;0;0;0;6;10:26;22.25;143.33;0.0;165.58;0.83;0.0;0.83;2.75;36.9;40.5;;;;;;ELDORADO;CGNC;NAVIOCARGAGERAL;BERÇO ARM 31;13;8:05;13;9:20;13;11:20;15;0:15;15.0;1:50;15.0;2:40;55000
11032026_CPLEX_2SemDragagem2030;3683;23.0;225.0;0.0;0;0;0;6;9:24;37.58;63.67;0.0;101.25;2.0;0.0;2.0;2.23;53.25;57.5;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 16/17;10;14:40;10;16:10;10;17:38;12;22:55;13.0;1:40;13.0;2:45;70000
11032026_CPLEX_2SemDragagem2030;3684;32.2;205.0;0.0;0;0;0;6;9:24;15.17;78.5;0.0;93.67;0.0;0.92;0.92;6.89;39.16;47.0;;;;;;ELEVACOES;GSA - E;SUPRAMAX;BERÇO ARM 19;10;7:05;10;8:30;10;14:38;12;5:50;12.0;7:30;12.0;8:30;55000
11032026_CPLEX_2SemDragagem2030;3685;23.0;185.0;10.25;0;0;0;6;5:20;0.0;3.83;0.0;3.83;0.0;0.5;0.5;2.98;75.33;78.83;;;;;;HIDROVIAS;GSM - I;HANDYMAX;BERÇO ARM 22/23;6;9:10;6;10:15;6;12:28;9;15:50;9.0;17:05;9.0;18:25;45000
11032026_CPLEX_2SemDragagem2030;3686;23.0;175.0;0.0;0;0;0;6;10:35;20.67;118.33;0.0;139.0;0.0;0.33;0.33;0.77;137.91;139.08;;;;;;NST - GL;GL;MRMEDIUMRANGE;BERÇO ARM 29;12;5:35;12;6:55;12;6:56;18;0:55;18.0;2:00;18.0;2:55;35000
11032026_CPLEX_2SemDragagem2030;3687;23.0;185.0;9.75;0;0;0;6;11:28;60.5;0.0;0.25;60.75;1.5;7.5;9.0;1.93;16.8;27.75;;;;;;SANTOSBR;CGC;FULLYCELLULAR;BERÇO TECON 1.1;9;0:15;9;1:30;9;2:40;9;19:30;10.0;5:15;10.0;6:25;1000
11032026_CPLEX_2SemDragagem2030;3688;23.0;275.0;10.75;0;0;0;6;10:26;47.67;49.83;0.0;97.5;0.0;0.0;0.0;2.9;15.61;18.58;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 2;10;12:00;10;13:15;10;15:24;11;7:05;11.0;7:50;11.0;9:00;3000
11032026_CPLEX_2SemDragagem2030;3689;23.0;295.0;11.75;0;0;0;6;6:19;25.33;48.92;0.0;74.25;0.08;0.25;0.33;4.75;21.3;26.42;;;;;;SANTOSBR;CGC;POST-PANAMAXI;BERÇO TECON 2;9;8:35;9;9:50;9;13:50;10;11:10;10.0;12:15;10.0;13:25;4000
11032026_CPLEX_2SemDragagem2030;3690;43.0;339.0;14.0;0;0;0;6;6:19;99.75;21.33;0.0;121.08;1.92;0.0;1.92;1.83;25.92;29.67;;;;;;SANTOSBR;CGC;POST-PANAMAXII;BERÇO TECON 2;11;7:25;11;8:40;11;9:44;12;11:40;12.0;14:20;12.0;15:30;6000
11032026_CPLEX_2SemDragagem2030;3691;23.0;225.0;0.0;0;0;0;6;7:15;39.08;77.33;0.0;116.42;2.33;0.0;2.33;2.04;78.07;82.5;;;;;;TEG;GSA - E;PANAMAX;BERÇO TEG;11;3:40;11;4:50;11;6:07;14;12:15;14.0;15:20;14.0;16:05;70000
11032026_CPLEX_2SemDragagem2030;3692;23.0;225.0;0.0;0;0;0;6;9:21;157.75;119.58;0.0;277.33;0.0;1.5;1.5;3.14;111.09;115.75;;;;;;TES;GSA - E;PANAMAX;BERÇO ARM 38;17;22:45;17;23:50;18;2:13;22;17:20;22.0;19:35;22.0;20:15;70000
11032026_CPLEX_2SemDragagem2030;3693;23.0;195.0;8.75;0;0;1;6;7:21;4.0;27.58;0.08;31.67;0.0;0.17;0.17;3.15;20.97;24.33;;;;;;TEV;RORO;CARGARO-RO;BERÇO TEV;7;15:05;7;16:25;7;18:49;8;15:50;8.0;16:45;8.0;18:00;1500
11032026_CPLEX_2SemDragagem2030;3694;23.0;235.0;8.75;0;0;1;6;7:21;6.67;51.92;0.08;58.67;1.25;0.25;1.5;7.67;19.52;28.75;;;;;;TEV;RORO;LARGEPCTC;BERÇO TEV;8;18:05;8;19:25;9;2:20;9;21:55;10.0;0:10;10.0;1:25;5000
11032026_CPLEX_2SemDragagem2030;3695;23.0;225.0;0.0;0;0;0;6;6:18;26.08;82.25;0.0;108.33;0.0;0.0;0.0;6.94;62.19;69.17;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 3;10;18:40;10;21:10;11;3:21;13;17:35;13.0;18:20;13.0;20:15;70000
11032026_CPLEX_2SemDragagem2030;3696;23.0;245.0;0.0;0;0;0;6;9:21;13.58;56.17;0.0;69.75;0.0;0.42;0.42;3.89;48.22;52.58;;;;;;TRANSPETRO;GL;LR1LONGRANGE1;BERÇO AL 01;9;7:10;9;9:05;9;12:13;11;12:30;11.0;13:40;11.0;15:10;60000
11032026_CPLEX_2SemDragagem2030;3697;23.0;185.0;0.0;0;0;0;6;8:19;5.75;29.67;0.0;35.42;0.0;0.17;0.17;1.76;29.94;31.92;;;;;;TRANSPETRO;GL;MRMEDIUMRANGE;BERÇO AL 01;7;19:45;7;21:40;7;22:40;9;4:40;9.0;5:35;9.0;7:05;35000
11032026_CPLEX_2SemDragagem2030;3698;23.0;185.0;0.0;0;0;0;6;9:20;7.67;40.92;0.0;48.58;1.5;2.0;3.5;4.08;29.94;37.58;;;;;;TRANSPETRO;GL;MRMEDIUMRANGE;BERÇO AL 02;8;9:55;8;11:50;8;15:09;9;21:10;10.0;1:25;10.0;2:55;35000
11032026_CPLEX_2SemDragagem2030;3699;23.0;225.0;0.0;0;0;0;6;11:27;56.08;37.17;0.0;93.25;0.0;0.0;0.0;0.9;55.1;56.0;;;;;;XXXIX;GSA - E;PANAMAX;BERÇO ARM 37;10;8:45;10;9:50;10;9:59;12;17:05;12.0;17:50;12.0;18:30;70000
11032026_CPLEX_2SemDragagem2030;3700;17.0;82.3;4.5;0;0;0;6;20:00;0.0;0.0;0.0;0.0;1.08;0.0;1.08;0.92;47.67;49.67;;;;;;SAIPEM;CGNC;HANDYSIZE;BERÇO SAIPEM 3;6;20:00;6;20:55;6;21:05;8;20:45;8.0;22:35;8.0;23:05;0
11032026_CPLEX_2SemDragagem2030;3701;18.0;76.0;6.0;0;0;0;6;21:00;0.0;1.0;0.0;1.0;0.0;0.42;0.42;0.92;28.5;29.83;;;;;;SAIPEM;CGNC;HANDYSIZE;BERÇO SAIPEM 2;6;22:00;6;22:55;6;23:05;8;3:35;8.0;4:45;8.0;5:15;0
11032026_CPLEX_2SemDragagem2030;3702;23.0;165.0;8.25;0;0;0;7;10:26;0.0;0.0;0.0;0.0;1.08;0.92;2.0;1.08;45.88;49.0;;;;;;AGEO_TERMINAIS;GL;GPGENERALPURPOSE;BERÇO IB BC;7;10:30;7;11:55;7;12:14;9;10:10;9.0;12:55;9.0;14:35;18000
11032026_CPLEX_2SemDragagem2030;3703;23.0;165.0;8.75;0;0;0;7;12:35;0.0;4.83;0.0;4.83;1.25;2.5;3.75;1.58;45.88;51.25;;;;;;AGEO_TERMINAIS;GL;GPGENERALPURPOSE;BERÇO IB SP;7;17:25;7;18:50;7;19:39;9;17:35;9.0;22:05;9.0;23:45;18000
11032026_CPLEX_2SemDragagem2030;3704;23.0;215.0;9.25;0;0;0;7;9:28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.08;13.85;18.0;;;;;;BTP;CGC;FULLYCELLULAR;BERÇO BTP 1;7;9:30;7;11:20;7;14:39;8;4:35;8.0;5:20;8.0;7:05;1000
