VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
42.0;270.07;10.9;9.4;2.0;10;30;;2;15;False;False;False;;22.08;2.7;;;1;BTP;9;;CGC;196;D016
40.0;299.2;11.2;10.7;2.0;13;0;;2;15;False;False;False;;34.05;1.68;;;1;TUP - DPW - CGC;51;;CGC;197;D016
32.0;183.2;7.0;9.2;1.0;13;44;;2;15;False;False;False;;25.0;5.17;;;1;Transpetro;47;;GL;198;D016
32.0;183.1;10.0;9.8;2.0;16;0;;2;15;False;False;False;;17.87;2.2;;;1;TUP - Terminal Marítimo Dow;54;;CGNC;199;D016
35.0;185.97;8.35;9.45;2.0;17;0;;2;15;False;False;False;;6.68;7.37;;;1;Santos Brasil;32;;CGC;200;D016
25.0;182.47;7.5;9.8;2.0;17;0;;2;15;False;False;False;;8.37;1.75;;;1;Santos Brasil;32;;CGC;201;D016
37.0;255.4;12.9;11.65;1.0;18;0;;2;15;False;False;False;;16.92;2.12;;;1;TUP - DPW - CGC;51;;CGC;202;D016
32.0;228.99;7.16;13.21;1.0;19;30;;2;15;False;False;False;;114.93;0;;;1;Outros - Cais da Ponta da Praia;23;;GSA - E;203;D016
32.0;228.0;9.7;7.5;2.0;19;42;;2;15;False;False;False;;88.83;0;;;1;Outros - Píer da Alamoa;30;;GL;204;D016
37.0;254.73;10.8;10.6;2.0;23;50;;2;15;False;False;False;;7.05;1.5;;;1;Santos Brasil;32;;CGC;205;D016
32.0;229.0;8.98;14.2;1.0;0;1;;3;16;False;False;False;;53.5;2.25;;;1;T-Grão;46;;GSA - E;206;D016
27.0;169.37;5.33;9.08;1.0;0;1;;3;16;False;False;False;;109.65;8.1;;;1;TUP - Usiminas;58;;CGNC;207;D016
32.0;199.94;7.6;9.0;1.0;6;30;;3;16;False;False;True;;39.97;3.58;;;1;TEV;45;;RORO ;208;D016
18.0;85.34;5.0;4.6;1.0;9;5;;3;16;False;False;False;;72.08;0.08;;;1;TUP - Saipem;53;;CGNC;209;D016
32.0;183.06;9.5;11.6;1.0;10;0;;3;16;False;False;False;;54.5;2.97;;;1;Transpetro;47;;GL;210;D016
32.0;228.9;7.52;13.72;1.0;10;12;;3;16;False;False;False;;48.0;6.0;;;1;T-Grão;46;;GSA - E;211;D016
30.0;179.97;10.46;7.63;2.0;14;0;;3;16;False;False;False;;91.9;0;;;1;Outros - Cais do Saboó;28;;GL;212;D016
28.0;177.85;10.16;6.97;2.0;14;30;;3;16;False;False;False;;303.87;0;;;1;Outros - Cais do Paquetá;27;;GSA - I;213;D016
22.0;119.9;7.6;6.3;1.0;15;0;;3;16;False;False;False;;48.32;0;;;1;Ageo Terminais ;2;;GL;214;D016
32.0;199.9;6.4;11.9;1.0;17;45;;3;16;False;False;False;;81.9;0;;;1;Autoridade - Ponta;6;;GSA - E;215;D016
43.0;270.93;10.0;10.8;1.0;21;0;;3;16;False;False;False;;9.8;5.38;;;1;Santos Brasil;32;;CGC;216;D016
25.0;160.0;6.8;11.0;1.0;22;20;;3;16;False;False;False;;90.08;0;;;1;Ageo Terminais ;2;;GL;217;D016
17.0;82.3;4.4;5.0;3.0;22;40;;3;16;False;False;False;;18.17;0.17;;;1;TUP - Saipem;53;;CGNC;218;D016
32.0;183.1;9.8;9.5;2.0;22;52;;3;16;False;False;False;;60.35;0;;;1;Outros - Píer da Alamoa;30;;GL;219;D016
32.0;179.95;7.5;7.2;2.0;23;30;;3;16;False;False;False;;55.62;2.72;;;1;Outros - Cais do Outeirinhos;26;;GSM - I;220;D016
36.0;266.65;12.3;9.9;2.0;1;0;;4;17;False;False;False;;10.58;2.25;;;1;Santos Brasil;32;;CGC;221;D016
35.0;185.97;9.45;10.4;1.0;2;0;;4;17;False;False;False;;10.2;1.87;;;1;TUP - DPW - CGC;51;;CGC;222;D016
48.0;299.99;10.6;12.0;1.0;2;18;;4;17;False;False;False;;15.68;5.23;;;1;BTP;9;;CGC;223;D016
33.0;183.1;9.6;7.9;2.0;3;48;;4;17;False;False;False;;59.23;0;;;1;Ageo Terminais ;2;;GL;224;D016
30.0;222.15;10.0;9.45;2.0;4;0;;4;17;False;False;False;;4.65;1.47;;;1;Santos Brasil;32;;CGC;225;D016
28.0;172.0;7.7;7.3;2.0;5;0;;4;17;False;False;False;;11.82;7.72;;;1;Santos Brasil;32;;CGC;226;D016
32.0;199.9;8.12;11.1;1.0;5;5;;4;17;False;False;False;;41.0;0.08;;;1;Outros - Libra Terminais;29;;CGNC;227;D016
38.0;333.33;8.55;8.6;3.0;6;25;;4;17;False;True;False;;11.42;0;;;1;Concais;11;;PASSAGEIROS;228;D016
51.0;336.0;13.3;10.2;2.0;7;0;;4;17;False;False;False;;74.77;1.7;;;1;TUP - DPW - CGC;51;;CGC;229;D016
34.0;223.91;9.3;9.5;2.0;7;25;;4;17;False;False;False;;19.9;3.65;;;1;Santos Brasil;32;;CGC;230;D016
32.0;224.9;7.0;13.06;1.0;9;6;;4;17;False;False;False;;73.07;3.73;;;1;Terminal ADM do Brasil;39;;GSA - E;231;D016
51.0;336.0;14.4;11.8;2.0;9;52;;4;17;False;False;False;;20.15;1.7;;;1;Santos Brasil;32;;CGNC;232;D016
37.0;227.97;10.0;11.1;2.0;12;0;;4;17;False;False;False;;18.13;2.5;;;1;Santos Brasil;32;;CGC;233;D016
40.0;300.4;11.5;12.0;2.0;15;0;;4;17;False;False;False;;10.43;1.78;;;1;BTP;9;;CGC;234;D016
32.0;189.97;6.73;11.76;1.0;17;45;;4;17;False;False;False;;19.83;3.0;;;1;Autoridade - Out;5;;GSA - E;235;D016
43.0;270.93;10.9;12.8;1.0;19;1;;4;17;False;False;False;;20.1;1.37;;;1;TUP - DPW - CGC;51;;CGC;236;D016
17.0;82.3;5.0;4.5;1.0;21;20;;4;17;False;False;False;;88.5;0.08;;;1;TUP - Saipem;53;;CGNC;237;D016
32.0;183.0;8.0;9.5;1.0;23;10;;4;17;False;False;False;;20.0;12.17;;;1;Transpetro;47;;GL;238;D016
48.0;333.2;11.8;10.4;2.0;0;50;;5;18;False;False;False;;25.88;1.4;;;1;Santos Brasil;32;;CGC;239;D016
32.31;189.9;7.0;13.04;1.0;1;35;;5;18;False;False;False;;66.17;4.63;;;1;TUP - Tiplam - GSA - E;56;;GSA - E;240;D016
32.0;199.98;12.09;9.46;2.0;5;0;;5;18;False;False;False;;133.25;0;;;1;Outros - Cais do Macuco;25;;GL;241;D016
50.0;305.0;8.52;8.5;3.0;5;42;;5;18;False;True;False;;10.58;0;;;1;Concais;11;;PASSAGEIROS;242;D016
37.0;229.0;7.5;13.05;1.0;6;0;;5;18;False;False;False;;63.25;1.75;;;1;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;243;D016
52.0;331.43;8.65;8.7;3.0;6;15;;5;18;False;True;False;;10.33;0;;;1;Concais;11;;PASSAGEIROS;244;D016
40.0;272.05;10.7;11.8;2.0;7;0;;5;18;False;False;False;;13.0;3.57;;;1;Santos Brasil;32;;CGC;245;D016
32.0;260.66;11.4;12.2;1.0;7;15;;5;18;False;False;False;;15.17;2.37;;;1;TUP - DPW - CGC;51;;CGC;246;D016
32.0;229.0;8.02;13.9;1.0;7;51;;5;18;False;False;False;;38.12;1.85;;;1;Autoridade - Out;5;;GSA - E;247;D016
51.0;335.93;10.0;13.0;1.0;8;30;;5;18;False;False;False;;21.63;1.8;;;1;Santos Brasil;32;;CGC;248;D016
24.0;199.98;9.4;8.32;2.0;11;18;;5;18;False;False;False;;56.35;4.7;;;1;TUP - Tiplam - GSM - I;57;;GSM - I;249;D016
45.0;299.9;10.75;13.35;2.0;14;0;;5;18;False;False;False;;48.78;1.78;;;1;Santos Brasil;32;;CGC;250;D016
18.0;116.9;4.6;4.5;1.0;14;6;;5;18;False;False;False;;20.58;0.5;;;1;Ageo Terminais ;2;;GL;251;D016
32.0;199.97;9.0;9.3;1.0;15;0;;5;18;False;False;True;;7.67;4.0;;;1;TEV;45;;RORO ;252;D016
40.0;272.02;13.2;10.5;2.0;16;20;;5;18;False;False;False;;26.63;2.88;;;1;BTP;9;;CGC;253;D016
32.0;199.0;8.8;9.4;1.0;17;30;;5;18;False;False;True;;7.5;5.62;;;1;TEV;45;;CGNC;254;D016
32.0;199.99;7.5;13.51;1.0;18;0;;5;18;False;False;False;;35.82;2.27;;;1;T-Grão;46;;GSA - E;255;D016
32.0;199.99;11.41;7.5;2.0;18;6;;5;18;False;False;False;;180.38;3.18;;;1;TUP - Tiplam - GSM - I;57;;GSM - I;256;D016
32.0;183.2;8.1;9.3;1.0;18;30;;5;18;False;False;False;;27.6;4.67;;;1;Transpetro;47;;GL;257;D016
48.0;330.0;11.6;14.2;2.0;1;48;;6;19;False;False;False;;29.75;3.05;;;1;BTP;9;;CGC;258;D016
32.0;188.0;6.4;11.35;1.0;2;23;;6;19;False;False;False;;27.42;3.75;;;1;Autoridade - Out;5;;GSA - E;259;D016
44.0;323.0;8.5;8.6;3.0;5;0;;6;19;False;True;False;;11.83;0;;;1;Concais;11;;PASSAGEIROS;260;D016
44.0;289.59;8.3;8.3;3.0;6;30;;6;19;False;True;False;;10.67;0;;;1;Concais;11;;PASSAGEIROS;261;D016
26.0;168.06;9.6;9.1;2.0;10;20;;6;19;False;False;False;;7.55;1.45;;;1;TUP - DPW - CGC;51;;CGC;262;D016
27.0;170.08;6.8;8.0;1.0;11;48;;6;19;False;False;False;;18.15;2.05;;;1;Santos Brasil;32;;CGC;263;D016
32.0;294.03;10.0;10.6;2.0;12;0;;6;19;False;False;False;;20.72;2.02;;;1;Santos Brasil;32;;CGC;264;D016
48.0;333.2;14.4;12.0;2.0;15;30;;6;19;False;False;False;;35.43;3.65;;;1;Santos Brasil;32;;CGC;265;D016
40.0;228.0;8.0;10.6;1.0;15;30;;6;19;False;False;False;;30.2;3.23;;;1;Transpetro;47;;GL;266;D016
32.0;189.99;12.8;6.43;2.0;15;36;;6;19;False;False;False;;81.25;8.67;;;1;Terminal Marítimo do Guarujá (Termag);43;;GSM - I;267;D016
33.0;183.1;7.9;7.5;2.0;16;10;;6;19;False;False;False;;41.53;0;;;1;Outros - Píer da Alamoa;30;;GL;268;D016
32.0;183.1;9.5;8.5;2.0;16;10;;6;19;False;False;False;;75.25;0.42;;;1;Adonai Química;1;;GL;269;D016
32.31;199.99;9.45;7.14;2.0;19;48;;6;19;False;False;False;;127.75;2.4;;;1;TUP - Tiplam - GSM - I;57;;GSM - I;270;D016
19.0;88.8;5.3;;1.0;21;10;;6;19;False;False;False;;17.83;0.17;;;1;TUP - Saipem;53;;CGNC;271;D016
29.0;179.86;9.2;7.65;2.0;22;30;;6;19;False;False;False;;18.6;5.1;;;1;TUP - Tiplam - GL;55;;GL;272;D016
43.0;332.85;10.1;13.0;2.0;3;0;;0;20;False;False;False;;39.75;3.1;;;1;BTP;9;;CGC;273;D016
32.0;228.99;8.65;7.32;2.0;4;45;;0;20;False;False;False;;40.08;3.17;;;1;Outros - Cais do Outeirinhos;26;;GSM - I;274;D016
16.0;127.03;5.8;6.3;1.0;6;0;;0;20;False;False;False;;74.65;11.9;;;1;Autoridade - Saboo;7;;GL;275;D016
40.0;293.2;10.5;13.65;2.0;6;12;;0;20;False;False;False;;14.03;2.43;;;1;BTP;9;;CGC;276;D016
33.0;189.94;4.9;8.52;1.0;7;0;;0;20;False;False;False;;83.58;2.33;;;1;T-Grão;46;;GSA - E;277;D016
31.0;212.54;10.9;11.2;2.0;7;15;;0;20;False;False;False;;14.72;2.27;;;1;TUP - DPW - CGC;51;;CGC;278;D016
33.0;189.94;8.52;11.94;1.0;7;20;;0;20;False;False;False;;28.0;3.25;;;1;TUP - Tiplam - GSA - E;56;;GSA - E;279;D016
40.0;272.05;9.5;7.9;2.0;8;0;;0;20;False;False;False;;17.85;1.82;;;1;Santos Brasil;32;;CGC;280;D016
48.0;299.18;9.6;12.9;1.0;8;42;;0;20;False;False;False;;19.22;2.07;;;1;BTP;9;;CGC;281;D016
32.0;213.88;8.2;9.2;1.0;14;0;;0;20;False;False;False;;33.9;6.62;;;1;BTP;9;;CGNC;282;D016
48.0;314.33;12.6;10.2;2.0;17;30;;0;20;False;False;False;;17.65;2.85;;;1;Santos Brasil;32;;CGC;283;D016
24.0;146.6;6.1;8.75;1.0;19;0;;0;20;False;False;False;;60.0;4.17;;;1;Adonai Química;1;;GL;284;D016
32.0;258.89;9.0;10.3;2.0;20;30;;0;20;False;False;False;;3.0;1.52;;;1;Santos Brasil;32;;CGC;285;D016
35.0;185.96;8.2;8.5;2.0;20;35;;0;20;False;False;False;;18.58;3.05;;;1;Santos Brasil;32;;CGC;286;D016
31.0;182.93;9.5;6.15;2.0;20;48;;0;20;False;False;False;;89.6;3.83;;;1;TUP - Tiplam - GSM - I;57;;GSM - I;287;D016
31.0;199.2;7.63;6.5;2.0;22;33;;0;20;False;False;False;;70.45;0;;;1;Outros - Cais do Saboó;28;;GSM - I;288;D016
51.0;335.0;10.5;12.5;1.0;2;0;;1;21;False;False;False;;33.97;5.05;;;1;BTP;9;;CGC;289;D016
23.0;164.34;7.8;6.9;2.0;3;0;;1;21;False;False;False;;27.25;2.33;;;1;TUP - Terminal Marítimo Dow;54;;GL;290;D016
30.0;199.2;9.67;6.98;2.0;5;0;;1;21;False;False;False;;119.33;0;;;1;Outros - Cais do Saboó;28;;GL;291;D016
32.0;223.88;7.2;7.2;3.0;5;30;;1;21;False;True;False;;11.5;0;;;1;Concais;11;;PASSAGEIROS;292;D016
32.0;239.3;7.6;7.6;3.0;6;30;;1;21;False;True;False;;11.5;0;;;1;Concais;11;;PASSAGEIROS;293;D016
40.0;182.9;9.65;8.2;2.0;6;30;;1;21;False;False;False;;66.9;0;;;1;Ageo Terminais ;2;;GL;294;D016
37.0;228.0;10.4;10.6;2.0;11;0;;1;21;False;False;False;;15.18;1.05;;;1;TUP - DPW - CGC;51;;CGC;295;D016
32.0;199.97;8.2;9.3;2.0;14;0;;1;21;False;False;True;;44.67;3.5;;;1;TEV;45;;CGNC;296;D016
33.0;199.9;10.3;5.0;2.0;15;54;;1;21;False;False;False;;132.0;3.63;;;1;TUP - Tiplam - GSM - I;57;;GSM - I;297;D016
48.0;330.0;14.5;12.4;2.0;16;30;;1;21;False;False;False;;17.0;2.57;;;1;BTP;9;;CGC;298;D016
32.0;225.0;7.7;13.26;1.0;18;0;;1;21;False;False;False;;61.58;5.08;;;1;T-Grão;46;;GSA - E;299;D016
32.2;182.9;10.2;11.4;1.0;20;56;;1;21;False;False;False;;48.07;0.52;;;1;Ageo Terminais ;2;;GL;300;D016
27.0;183.0;7.5;8.5;1.0;23;24;;1;21;False;False;False;;10.7;2.4;;;1;Transpetro;47;;GL;301;D016
30.0;210.54;8.8;11.0;1.0;5;3;;2;22;False;False;False;;19.15;2.75;;;1;TUP - DPW - CGC;51;;CGC;302;D016
30.0;179.99;7.0;9.0;1.0;6;30;;2;22;False;False;False;;58.05;0.03;;;1;Outros - Cais do Macuco;25;;GL;303;D016
35.0;223.98;8.61;8.6;2.0;12;0;;2;22;False;False;False;;6.73;1.67;;;1;Santos Brasil;32;;CGC;304;D016
33.0;189.94;6.53;6.0;2.0;12;0;;2;22;False;False;False;;134.17;0;;;1;Outros - Cais do Macuco;25;;GSM - I;305;D016
25.0;156.53;7.8;7.35;1.0;12;30;;2;22;False;False;False;;37.75;0.33;;;1;Ageo Terminais ;2;;GL;306;D016
25.0;182.47;8.0;9.2;2.0;13;0;;2;22;False;False;False;;19.42;1.45;;;1;Santos Brasil;32;;CGC;307;D016
32.0;199.98;6.26;13.5;1.0;13;18;;2;22;False;False;False;;32.83;2.5;;;1;T-Grão;46;;GSA - E;308;D016
37.0;215.4;7.0;7.0;1.0;17;15;;2;22;False;False;False;;47.5;0.92;;;1;Outros - Cais do Macuco;25;;CGNC;309;D016
48.0;300.0;10.8;9.4;2.0;17;30;;2;22;False;False;False;;12.13;3.77;;;1;Santos Brasil;32;;CGC;310;D016
51.0;336.0;10.2;13.0;1.0;18;12;;2;22;False;False;False;;41.23;1.92;;;1;Santos Brasil;32;;CGC;311;D016
32.25;294.1;12.55;11.65;2.0;19;0;;2;22;False;False;False;;26.45;1.47;;;1;TUP - DPW - CGC;51;;CGC;312;D016
32.0;225.0;6.98;13.19;1.0;0;24;;3;23;False;False;False;;181.8;16.68;;;1;Outros - Cais do Paquetá;27;;GSA - E;313;D016
40.0;278.94;11.0;10.75;2.0;0;36;;3;23;False;False;False;;22.98;1.55;;;1;TUP - DPW - CGC;51;;CGC;314;D016
40.0;304.16;9.8;12.7;1.0;0;48;;3;23;False;False;False;;14.97;2.53;;;1;BTP;9;;CGC;315;D016
37.0;254.87;10.25;9.75;2.0;2;0;;3;23;False;False;False;;8.33;2.87;;;1;Santos Brasil;32;;CGC;316;D016
42.0;346.98;13.8;13.9;2.0;6;0;;3;23;False;False;False;;15.77;2.83;;;1;Santos Brasil;32;;CGC;317;D016
21.0;139.95;6.9;5.6;2.0;7;15;;3;23;False;False;False;;26.05;0;;;1;Ageo Terminais ;2;;GL;318;D016
32.0;204.85;7.3;10.0;1.0;7;52;;3;23;False;False;False;;67.73;10.53;;;1;TUP - Cutrale - GL;49;;GL;319;D016
19.0;88.8;5.0;5.0;1.0;8;30;;3;23;False;False;False;;27.83;0.17;;;1;TUP - Saipem;53;;CGNC;320;D016
32.0;182.88;9.0;10.5;1.0;9;30;;3;23;False;False;False;;15.3;9.35;;;1;Transpetro;47;;GL;321;D016
30.0;179.9;9.8;6.8;2.0;15;0;;3;23;False;False;False;;97.05;4.78;;;1;TUP - Usiminas;58;;CGNC;322;D016
45.0;299.9;11.85;10.0;2.0;17;0;;3;23;False;False;False;;17.3;3.15;;;1;BTP;9;;CGC;323;D016
32.0;228.99;7.5;7.2;2.0;17;32;;3;23;False;False;False;;87.67;18.75;;;1;Outros - Cais do Outeirinhos;26;;GSM - I;324;D016
18.0;85.34;4.55;4.8;3.0;17;55;;3;23;False;False;False;;46.25;0.08;;;1;TUP - Saipem;53;;CGNC;325;D016
32.0;225.0;9.3;14.2;1.0;18;0;;3;23;False;False;False;;34.65;2.13;;;1;TUP - DPW - CGNC;52;;CGNC;326;D016
48.0;299.9;11.8;12.3;2.0;18;30;;3;23;False;False;False;;26.3;3.28;;;1;BTP;9;;CGC;327;D016
25.0;156.53;8.15;7.3;2.0;21;0;;3;23;False;False;False;;67.83;2.68;;;1;Ultracargo;59;;GL;328;D016
43.0;272.0;10.3;10.0;2.0;21;58;;3;23;False;False;False;;6.07;2.38;;;1;BTP;9;;CGC;329;D016
32.0;229.05;7.54;13.54;1.0;0;30;;4;24;False;False;False;;41.15;4.33;;;1;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;330;D016
32.0;199.98;6.75;8.99;1.0;1;0;;4;24;False;False;False;;26.42;3.33;;;1;TUP - Tiplam - GSA - E;56;;GSA - E;331;D016
31.0;225.16;9.5;9.5;2.0;5;23;;4;24;False;False;False;;6.0;1.87;;;1;Santos Brasil;32;;CGC;332;D016
28.0;186.36;9.9;9.9;2.0;5;36;;4;24;False;False;False;;12.03;1.77;;;1;Santos Brasil;32;;CGC;333;D016
38.0;333.33;8.63;8.7;3.0;6;30;;4;24;False;True;False;;11.58;0;;;1;Concais;11;;PASSAGEIROS;334;D016
43.0;254.96;8.7;12.0;1.0;8;0;;4;24;False;False;False;;128.18;4.85;;;1;Terminal ADM do Brasil;39;;GSA - E;335;D016
32.0;229.0;7.21;12.22;1.0;8;0;;4;24;False;False;False;;130.75;2.83;;;1;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;336;D016
32.0;183.06;6.5;8.0;2.0;9;0;;4;24;False;False;False;;28.58;13.83;;;1;Adonai Química;1;;GL;337;D016
40.0;272.02;11.0;12.2;2.0;9;0;;4;24;False;False;False;;17.27;1.48;;;1;BTP;9;;CGC;338;D016
32.3;196.0;6.59;13.02;1.0;9;5;;4;24;False;False;False;;127.58;0;;;1;Outros - Cais da Ponta da Praia;23;;GSA - E;339;D016
32.0;228.99;7.1;13.04;1.0;11;0;;4;24;False;False;False;;122.62;3.93;;;1;Terminal Exportador do Guarujá (TEG);42;;GSA - E;340;D016
32.0;259.8;11.0;9.8;2.0;16;0;;4;24;False;False;False;;8.95;1.53;;;1;TUP - DPW - CGC;51;;CGC;341;D016
38.0;227.95;11.7;11.4;2.0;19;50;;4;24;False;False;False;;17.97;1.62;;;1;Santos Brasil;32;;CGC;342;D016
48.0;333.2;11.5;9.5;2.0;20;0;;4;24;False;False;False;;21.1;1.8;;;1;Santos Brasil;32;;CGC;343;D016
37.0;215.4;7.0;10.92;1.0;20;20;;4;24;False;False;False;;310.63;1.42;;;1;Outros - Cais do Macuco;25;;CGNC;344;D016
25.0;172.2;9.8;9.2;2.0;20;24;;4;24;False;False;False;;12.62;2.48;;;1;TUP - DPW - CGC;51;;CGC;345;D016
31.0;224.94;7.5;13.03;1.0;21;36;;4;24;False;False;False;;38.78;3.83;;;1;T-Grão;46;;GSA - E;346;D016
32.0;229.0;7.05;13.37;1.0;22;48;;4;24;False;False;False;;104.27;0;;;1;T-Grão;46;;GSA - E;347;D016
45.86;334.8;11.5;13.3;1.0;23;48;;4;24;False;False;False;;20.27;0.93;;;1;TUP - DPW - CGC;51;;CGC;348;D016
32.0;183.34;7.8;11.0;1.0;2;12;;5;25;False;False;False;;19.0;5.75;;;1;Transpetro;47;;GL;349;D016
24.0;144.09;8.0;6.25;2.0;2;15;;5;25;False;False;False;;49.5;0.67;;;1;Ageo Terminais ;2;;GL;350;D016
50.0;305.0;8.5;8.5;3.0;5;42;;5;25;False;True;False;;10.67;0;;;1;Concais;11;;PASSAGEIROS;351;D016
52.0;331.43;8.7;8.7;3.0;6;18;;5;25;False;True;False;;10.33;0;;;1;Concais;11;;PASSAGEIROS;352;D016
40.0;272.05;9.3;11.8;1.0;10;0;;5;25;False;False;False;;18.52;5.75;;;1;Santos Brasil;32;;CGC;353;D016
48.0;330.0;14.5;12.0;2.0;10;48;;5;25;False;False;False;;31.87;1.87;;;1;TUP - DPW - CGC;51;;CGC;354;D016
17.0;82.3;4.5;4.7;1.0;11;35;;5;25;False;False;False;;122.08;0.08;;;1;TUP - Saipem;53;;CGNC;355;D016
36.0;236.32;9.0;7.95;1.0;12;32;;5;25;False;False;False;;4.77;0.95;;;1;BTP;9;;CGNC;356;D016
48.0;299.9;13.1;10.2;2.0;16;36;;5;25;False;False;False;;34.52;1.55;;;1;TUP - DPW - CGC;51;;CGC;357;D016
32.0;201.8;10.6;12.96;1.0;17;30;;5;25;False;False;False;;54.88;2.28;;;1;TUP - DPW - CGNC;52;;CGNC;358;D016
32.0;201.8;9.7;10.56;1.0;18;0;;5;25;False;False;False;;11.08;3.25;;;1;Outros - Cais do Macuco;25;;CGNC;359;D016
38.0;227.95;11.4;10.8;2.0;18;13;;5;25;False;False;False;;10.97;10.97;;;1;BTP;9;;CGC;360;D016
40.0;277.32;13.9;11.75;2.0;18;30;;5;25;False;False;False;;21.78;5.43;;;1;BTP;9;;CGC;361;D016
18.0;85.34;4.8;4.8;1.0;19;40;;5;25;False;False;False;;4.08;0.08;;;1;TUP - Saipem;53;;CGNC;362;D016
33.0;227.5;12.05;9.5;2.0;0;1;;6;26;False;False;False;;107.75;5.88;;;1;Ultracargo;59;;GL;363;D016
26.0;170.0;9.7;9.2;2.0;2;0;;6;26;False;False;False;;61.42;0;;;1;Stolthaven;33;;GL;364;D016
48.0;333.2;10.4;13.5;2.0;2;15;;6;26;False;False;False;;24.47;3.62;;;1;Santos Brasil;32;;CGC;365;D016
32.0;199.98;8.99;10.6;1.0;2;30;;6;26;False;False;False;;21.67;2.0;;;1;T-Grão;46;;GSA - E;366;D016
40.0;304.14;10.8;10.0;2.0;2;39;;6;26;False;False;False;;10.37;1.52;;;1;TUP - DPW - CGC;51;;CGC;367;D016
44.0;289.59;8.3;8.3;3.0;6;30;;6;26;False;True;False;;10.62;0;;;1;Concais;11;;PASSAGEIROS;368;D016
44.0;323.0;8.5;8.7;3.0;7;30;;6;26;False;True;False;;3.58;0;;;1;Concais;11;;PASSAGEIROS;369;D016
32.0;216.0;7.1;7.1;3.0;7;30;;6;26;False;True;False;;8.58;0;;;1;Concais;11;;PASSAGEIROS;370;D016
48.0;299.18;9.6;12.9;1.0;7;45;;6;26;False;False;False;;23.93;7.6;;;1;BTP;9;;CGC;371;D016
25.0;156.53;8.5;9.2;1.0;8;15;;6;26;False;False;False;;16.67;3.5;;;1;Ultracargo;59;;GL;372;D016
49.0;299.93;10.55;9.95;2.0;9;54;;6;26;False;False;False;;6.67;2.02;;;1;Santos Brasil;32;;CGC;373;D016
48.0;329.8;14.5;11.5;2.0;10;0;;6;26;False;False;False;;21.32;2.45;;;1;Santos Brasil;32;;CGNC;374;D016
32.0;293.97;9.9;10.8;2.0;14;54;;6;26;False;False;False;;9.73;1.8;;;1;Santos Brasil;32;;CGC;375;D016
32.0;199.98;6.79;9.8;1.0;17;0;;6;26;False;False;False;;61.67;3.55;;;1;TUP - Tiplam - GSA - E;56;;GSA - E;376;D016
30.0;218.45;8.65;8.95;2.0;18;0;;6;26;False;False;False;;19.13;1.97;;;1;Santos Brasil;32;;CGC;377;D016
32.0;201.8;10.56;10.6;1.0;18;35;;6;26;False;False;False;;28.87;12.58;;;1;Outros - Libra Terminais;29;;CGNC;378;D016
33.0;196.3;7.9;13.25;1.0;20;24;;6;26;False;False;False;;95.08;1.45;;;1;TUP - DPW - CGNC;52;;CGNC;379;D016
32.0;179.9;8.3;9.0;1.0;22;0;;6;26;False;False;True;;29.0;7.42;;;1;TEV;45;;CGNC;380;D016
32.0;229.0;7.3;9.2;1.0;0;45;;0;27;False;False;False;;37.57;7.13;;;1;TUP - Cutrale - GSA - E;50;;GSA - E;381;D016
51.0;336.0;9.4;11.2;3.0;6;52;;0;27;False;False;False;;39.7;2.75;;;1;TUP - DPW - CGC;51;;CGC;382;D016
30.0;222.15;8.9;10.5;2.0;10;12;;0;27;False;False;False;;7.32;1.42;;;1;Santos Brasil;32;;CGC;383;D016
32.0;183.1;8.0;9.5;1.0;10;18;;0;27;False;False;False;;25.1;4.28;;;1;Transpetro;47;;GL;384;D016
40.0;182.9;8.3;12.2;1.0;10;20;;0;27;False;False;False;;28.9;2.77;;;1;Transpetro;47;;GL;385;D016
32.0;183.06;8.25;11.4;1.0;15;30;;0;27;False;False;False;;22.1;3.4;;;1;Transpetro;47;;GL;386;D016
42.0;320.58;10.1;9.4;2.0;16;0;;0;27;False;False;False;;16.23;2.07;;;1;TUP - DPW - CGC;51;;CGC;387;D016
30.0;208.85;11.3;11.4;1.0;16;4;;0;27;False;False;False;;8.87;1.2;;;1;TUP - DPW - CGC;51;;CGC;388;D016
25.0;156.53;10.9;10.5;2.0;17;24;;0;27;False;False;False;;28.5;2.75;;;1;Outros - Píer da Alamoa;30;;GL;389;D016
32.0;190.0;6.3;12.0;1.0;17;58;;0;27;False;False;False;;90.0;0.33;;;1;Outros - Cais da Ponta da Praia;23;;GSA - E;390;D016
36.0;210.0;7.6;7.8;1.0;19;36;;0;27;False;False;False;;56.6;3.35;;;1;TUP - DPW - CGNC;52;;CGNC;391;D016
